2353;Moonbi;-30.95;151.05;
2354;Kentucky;-31.27;151.55;
2355;Bendemeer;-30.88;151.16;
2356;Gwabegar;-30.62;148.97;
2357;Bomera;-31.51;149.79;
2358;Arding;-30.59;151.56;
2359;Aberdeen;-30.0;151.08;
2360;Auburn Vale;-29.84;151.04;
2361;Ashford;-29.32;151.1;
2365;Backwater;-30.08;151.88;
2369;Old Mill;-29.91;151.21;
2370;Bald Nob;-29.64;151.96;
2371;Capoompeta;-29.39;152.04;
2372;Back Creek;-28.93;151.7;
2379;Goolhi;-31.07;149.71;
2380;Blue Vale;-30.8;150.2;
2381;Breeza;-31.24;150.46;
2382;Boggabri;-30.7;150.04;
2386;Burren Junction;-30.11;148.97;
2387;Bulyeroi;-29.78;149.09;
2388;Boolcarroll;-30.09;149.44;
2390;Baan Baa;-30.6;149.97;
2395;Binnaway;-31.55;149.38;
2396;Baradine;-30.94;149.07;
2397;Bellata;-29.92;149.79;
2398;Gurley;-29.74;149.8;
2399;Biniguy;-29.58;150.14;
2400;Ashley;-29.32;149.81;
2401;Gravesend;-29.58;150.34;
2402;Balfours Peak;-29.51;150.75;
2403;Delungra;-29.65;150.83;
2404;Bangheet;-29.8;150.48;
2405;Boomi;-28.73;149.58;
2406;Mungindi;-29.0;149.1;
2408;Blue Nobby;-28.93;150.39;
2409;Boggabilla;-28.74;150.42;
2410;Twin Rivers;-29.05;150.64;
2411;Croppa Creek;-29.13;150.38;
2415;Monkerai;-32.29;151.86;
2420;Alison;-32.43;151.77;
2421;Fishers Hill;-32.51;151.53;
2422;Back Creek;-31.97;152.07;
2423;Bombah Point;-32.49;152.28;
2424;Caffreys Flat;-31.8;152.07;
2425;Allworth;-32.54;151.96;
2426;Coopernook;-31.83;152.61;
2427;Crowdy Head;-31.84;152.74;
2428;Blueys Beach;-32.35;152.54;
2429;Bobin;-31.73;152.28;
2430;Black Head;-32.07;152.54;
2431;Arakoon;-30.89;153.07;
2439;Batar Creek;-31.66;152.68;
2440;Aldavilla;-31.06;152.77;
2441;Allgomera;-30.82;152.83;
2443;Bobs Creek;-31.58;152.74;
2444;Blackmans Point;-31.4;152.85;
2445;Bonny Hills;-31.59;152.84;
2446;Bagnoo;-31.46;152.53;
2447;Bakers Creek;-30.8;152.73;
2448;Hyland Park;-30.62;153.0;
2449;Argents Hill;-30.62;152.75;
2450;Boambee;-30.34;153.07;
2452;Boambee East;-30.34;153.08;
2453;Bielsdown Hills;-30.14;152.6;
2454;Bellingen;-30.45;152.9;
2455;Urunga;-30.52;152.98;
2456;Arrawarra;-30.06;153.19;
2460;Alumy Creek;-29.05;152.59;
2462;Calliope;-29.62;153.07;
2463;Ashby;-29.42;153.19;
2464;Angourie;-29.48;153.36;
2465;Harwood;-29.42;153.24;
2466;Iluka;-29.41;153.35;
2469;Alice;-29.34;153.0;
2470;Babyl Creek;-28.73;152.8;
2471;Bora Ridge;-29.05;153.23;
2472;Broadwater;-29.01;153.44;
2473;Bundjalung;-29.09;153.38;
2474;Afterlee;-28.59;152.83;
2475;Tooloom;-28.62;152.42;
2476;Boomi Creek;-28.37;152.32;
2477;Alstonvale;-28.81;153.45;
2478;Ballina;-28.87;153.56;
2479;Bangalow;-28.69;153.52;
2480;Bentley;-28.61;153.04;
2481;Broken Head;-28.72;153.59;
2482;Goonengerry;-28.61;153.44;
2483;Billinudgel;-28.5;153.53;
2484;Back Creek;-28.4;153.17;
2485;Tweed Heads;-28.18;153.54;
2486;Banora Point;-28.21;153.54;
2487;Casuarina;-28.3;153.57;
2488;Bogangar;-28.33;153.54;
2489;Hastings Point;-28.36;153.58;
2490;North Tumbulgum;-28.27;153.47;
2500;Coniston;-34.44;150.89;
2502;Cringila;-34.47;150.87;
2505;Port Kembla;-34.49;150.89;
2506;Berkeley;-34.48;150.84;
2508;Coalcliff;-34.24;150.98;
2515;Austinmer;-34.31;150.93;
2516;Bulli;-34.33;150.91;
2517;Russell Vale;-34.36;150.9;
2518;Bellambi;-34.37;150.91;
2519;Balgownie;-34.39;150.88;
2520;Wollongong;-33.94;151.14;
2522;University Of Wollongong;-34.41;150.88;
2525;Figtree;-34.44;150.86;
2526;Cordeaux;-34.38;150.78;
2527;Albion Park;-34.57;150.78;
2528;Barrack Heights;-34.57;150.86;
2529;Blackbutt;-34.57;150.83;
2530;Avondale;-34.51;150.73;
2533;Bombo;-34.66;150.85;
2534;Broughton Village;-34.73;150.77;
2535;Back Forest;-34.85;150.68;
2536;Batehaven;-35.73;150.2;
2537;Bergalia;-35.98;150.11;
2538;Brooman;-35.49;150.23;
2539;Bawley Point;-35.52;150.39;
2540;Bamarang;-34.89;150.53;
2541;Bangalee;-34.84;150.57;
2545;Belowra;-36.15;149.71;
2546;Akolele;-36.36;150.08;
2548;Berrambool;-36.88;149.92;
2549;Bald Hills;-36.91;149.85;
2550;Angledale;-36.64;149.86;
2551;Boydtown;-37.1;149.88;
2555;Badgerys Creek;-33.88;150.74;
2556;Bringelly;-33.95;150.73;
2557;Catherine Field;-33.99;150.77;
2558;Eagle Vale;-34.04;150.81;
2559;Blairmount;-34.05;150.8;
2560;Airds;-34.08;150.83;
2563;Menangle Park;-34.1;150.76;
2564;Glenquarie;-33.99;150.89;
2565;Bardia;-33.99;150.84;
2566;Bow Bowing;-34.02;150.84;
2567;Currans Hill;-34.05;150.76;
2568;Menangle;-34.11;150.75;
2569;Douglas Park;-34.19;150.71;
2570;Belimbla Park;-34.08;150.54;
2571;Balmoral;-34.29;150.53;
2572;Lakesland;-34.18;150.53;
2573;Tahmoor;-34.22;150.59;
2574;Avon;-34.35;150.63;
2575;Alpine;-34.41;150.52;
2576;Bowral;-34.54;150.39;
2577;Avoca;-34.61;150.48;
2578;Bundanoon;-34.63;150.32;
2579;Big Hill;-34.56;149.99;
2580;Bannaby;-34.44;149.96;
2581;Bellmount Forest;-34.92;149.24;
2582;Bango;-34.75;148.96;
2583;Bigga;-34.08;149.15;
2584;Binalong;-34.67;148.63;
2585;Galong;-34.6;148.56;
2586;Boorowa;-34.44;148.72;
2587;Harden;-34.55;148.37;
2588;Wallendbeen;-34.52;148.16;
2590;Bethungra;-34.76;147.85;
2594;Berthong;-34.43;148.07;
2600;Barton;-35.31;149.14;
2601;Acton;-35.28;149.11;
2602;Ainslie;-35.26;149.15;
2603;Forrest;-35.32;149.12;
2604;Causeway;-35.32;149.15;
2605;Curtin;-35.32;149.08;
2606;Chifley;-35.35;149.08;
2607;Farrer;-35.38;149.1;
2608;Civic Square;-35.28;149.13;
2609;Canberra International Airport;-35.3;149.19;
2611;Bimberi;-35.56;148.62;
2612;Braddon;-35.27;149.13;
2614;Aranda;-35.26;149.08;
2615;Charnwood;-35.2;149.03;
2616;Belconnen;-35.25;149.07;
2617;Belconnen;-35.24;149.07;
2618;Hall;-35.52;149.08;
2619;Jerrabomberra;-35.38;149.2;
2620;Beard;-35.58;149.23;
2621;Anembo;-35.81;149.43;
2622;Araluen;-35.65;149.81;
